; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 09 14:56:01 2020
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 250.384 M Samples
Time(s), E, D, 2
2.1941694,0,1,0
2.19416948,0,0,0
2.19416956,0,1,0
2.19416964,0,0,0
2.1941698,0,1,0
2.1941699,0,0,0
2.19416998,0,1,0
2.19417012,0,0,0
2.19417022,0,1,0
2.19417032,0,0,0
2.1941704,0,1,0
2.19417048,0,0,0
2.19417056,0,1,0
2.19417064,0,0,0
2.19417072,0,1,0
2.19417082,0,0,0
2.19417096,0,1,0
2.19417106,0,0,0
2.19417114,0,1,0
2.19417122,0,0,0
2.1941713,0,1,0
2.19417146,0,0,0
2.19417156,0,1,0
2.19417164,0,0,0
2.19417178,0,1,0
2.19417196,0,0,0
2.19417212,0,1,0
2.19417228,0,0,0
2.1941724,0,1,0
2.19417248,0,0,0
2.1941726,0,1,0
2.19417274,0,0,0
2.19417282,0,1,0
2.19417292,0,0,0
2.19417298,0,1,0
2.19417314,0,0,0
2.19417324,0,1,0
2.19417334,0,0,0
2.19417346,0,1,0
2.1941736,0,0,0
2.19417366,0,1,0
2.19417376,0,0,0
2.19417384,0,1,0
2.19417392,0,0,0
2.194174,0,1,0
2.19417416,0,0,0
2.19417432,0,1,0
2.1941745,0,0,0
2.1941746,0,1,0
2.19417468,0,0,0
2.19417476,0,1,0
2.19417488,0,0,0
2.19417498,0,1,0
2.1941751,0,0,0
2.1941755,0,1,0
2.19417602,1,1,0
2.19417622,1,0,0
2.20806422,1,1,0
2.20806532,1,0,0
2.20806618,1,1,0
2.2080665,1,0,0
2.2080666,1,1,0
2.2080667,1,0,0
2.20806684,1,1,0
2.20806694,1,0,0
2.20806704,1,1,0
2.20806712,1,0,0
2.20806718,1,1,0
2.20806728,1,0,0
2.20806734,1,1,0
2.20806752,1,0,0
2.2080676,1,1,0
2.2080677,1,0,0
2.20806782,1,1,0
2.20806796,1,0,0
2.20806802,1,1,0
2.2080681,1,0,0
2.20806818,1,1,0
2.20806834,1,0,0
2.20806842,1,1,0
2.20806852,1,0,0
2.20806862,0,0,0
2.20806866,0,1,0
2.20806876,0,0,0
2.20806884,0,1,0
2.20806892,0,0,0
2.208069,0,1,0
2.2080691,0,0,0
2.20806916,0,1,0
2.20806932,0,0,0
2.2080694,0,1,0
2.2080695,0,0,0
2.20806958,0,1,0
2.20806966,0,0,0
2.2080698,0,1,0
2.20806992,0,0,0
2.20806998,0,1,0
2.20807008,0,0,0
2.20807016,0,1,0
2.20807024,0,0,0
2.20807032,0,1,0
2.2080704,0,0,0
2.20807048,0,1,0
2.20807058,0,0,0
2.20807066,0,1,0
2.2080708,0,0,0
2.20807092,0,1,0
2.20807098,0,0,0
2.20807114,0,1,0
2.20807132,0,0,0
2.20807148,0,1,0
2.20807164,0,0,0
2.20807182,0,1,0
2.20807198,0,0,0
2.20807214,0,1,0
2.20807224,0,0,0
2.20807232,0,1,0
2.20807248,0,0,0
2.20807258,0,1,0
2.20807266,0,0,0
2.20807274,0,1,0
2.20807282,0,0,0
2.20807298,0,1,0
2.20807308,0,0,0
2.20807316,0,1,0
2.20807332,0,0,0
2.20807342,0,1,0
2.2080735,0,0,0
2.20807358,0,1,0
2.20807366,0,0,0
2.20807374,0,1,0
2.20807382,0,0,0
2.20807398,0,1,0
2.20807408,0,0,0
2.20807416,0,1,0
2.20807432,0,0,0
2.20807448,0,1,0
2.20807464,0,0,0
2.20807474,0,1,0
2.20807482,0,0,0
2.2080749,0,1,0
2.208075,0,0,0
2.20807508,0,1,0
2.20807516,0,0,0
2.20807524,0,1,0
2.20807532,0,0,0
2.2080754,0,1,0
2.2080755,0,0,0
2.20807558,0,1,0
2.20807566,0,0,0
2.20807574,0,1,0
2.20807582,0,0,0
2.20807598,0,1,0
2.20807614,0,0,0
2.20807632,0,1,0
2.20807648,0,0,0
2.20807658,0,1,0
2.20807666,0,0,0
2.20807682,0,1,0
2.20807698,0,0,0
2.20807714,0,1,0
2.20807732,0,0,0
2.20807742,0,1,0
2.20807748,0,0,0
2.20807758,0,1,0
2.20807766,0,0,0
2.20807774,0,1,0
2.20807782,0,0,0
2.2080779,0,1,0
2.208078,0,0,0
2.20807814,0,1,0
2.20807832,0,0,0
2.20807842,0,1,0
2.20807848,0,0,0
2.20807864,0,1,0
2.2080788,0,0,0
2.20807898,0,1,0
2.20807908,0,0,0
2.20807916,0,1,0
2.20807924,0,0,0
2.20807932,0,1,0
2.20807946,0,0,0
2.20807964,0,1,0
2.20807974,0,0,0
2.20807982,0,1,0
2.20807992,0,0,0
2.20808,0,1,0
2.20808014,0,0,0
2.2080803,0,1,0
2.20808048,0,0,0
2.20808058,0,1,0
2.20808068,0,0,0
2.2080808,0,1,0
2.208081,0,0,0
2.20808114,0,1,0
2.20808128,0,0,0
2.20808134,0,1,0
2.20808144,0,0,0
2.20808152,0,1,0
2.20808162,0,0,0
2.20808168,0,1,0
2.20808178,0,0,0
2.20808186,0,1,0
2.20808194,0,0,0
2.20808202,0,1,0
2.2080821,0,0,0
2.2080822,0,1,0
2.20808228,0,0,0
2.20808236,0,1,0
2.20808252,0,0,0
2.20808262,0,1,0
2.20808272,0,0,0
2.20808278,0,1,0
2.20808288,0,0,0
2.208083,0,1,0
2.20808314,0,0,0
2.20808368,0,1,0
2.2080837,1,1,0
2.20808408,1,0,0
2.20809472,1,1,0
2.20809524,1,0,0
2.20809786,1,1,0
2.2080985,1,0,0
2.20810104,1,1,0
2.20810128,1,0,0
2.20810254,1,1,0
2.20810286,1,0,0
2.20810386,1,1,0
2.2081042,1,0,0
2.21407632,1,1,0
2.21407742,1,0,0
2.21408322,1,1,0
2.21408334,1,0,0
2.21408342,1,1,0
2.21408362,1,0,0
2.2140841,1,1,0
2.21408446,1,0,0
2.21408462,1,1,0
2.2140849,1,0,0
2.21408562,1,1,0
2.21408594,1,0,0
2.21408712,1,1,0
2.21408748,1,0,0
2.21408814,1,1,0
2.21408862,1,0,0
2.2140893,1,1,0
2.21409,1,0,0
2.21409012,1,1,0
2.2140903,1,0,0
2.21409088,1,1,0
2.2140913,1,0,0
2.21409214,1,1,0
2.21409306,1,0,0
2.21409512,1,1,0
2.21409556,1,0,0
2.2140963,1,1,0
2.21409648,1,0,0
2.2140966,1,1,0
2.21409688,1,0,0
2.21409696,1,1,0
2.21409704,1,0,0
2.21409712,1,1,0
2.21409728,1,0,0
2.21409744,1,1,0
2.2140976,1,0,0
2.21409776,1,1,0
2.2140979,1,0,0
2.21409794,1,1,0
2.2140981,1,0,0
2.2140982,1,1,0
2.21409828,1,0,0
2.21409842,1,1,0
2.21409854,1,0,0
2.2140986,1,1,0
2.21409876,1,0,0
2.2140989,1,1,0
2.21409902,1,0,0
2.2140991,1,1,0
2.21409914,0,1,0
2.21409926,0,0,0
2.2140994,0,1,0
2.21409952,0,0,0
2.21409958,0,1,0
2.21409968,0,0,0
2.21409976,0,1,0
2.21409984,0,0,0
2.21409992,0,1,0
2.21410008,0,0,0
2.21410022,0,1,0
2.2141004,0,0,0
2.21410056,0,1,0
2.21410072,0,0,0
2.21410084,0,1,0
2.21410092,0,0,0
2.21410106,0,1,0
2.21410116,0,0,0
2.21410124,0,1,0
2.2141014,0,0,0
2.21410158,0,1,0
2.21410174,0,0,0
2.2141019,0,1,0
2.21410208,0,0,0
2.21410224,0,1,0
2.21410234,0,0,0
2.21410242,0,1,0
2.21410258,0,0,0
2.21410274,0,1,0
2.2141029,0,0,0
2.214103,0,1,0
2.21410308,0,0,0
2.21410316,0,1,0
2.21410326,0,0,0
2.21410334,0,1,0
2.21410342,0,0,0
2.2141035,0,1,0
2.21410358,0,0,0
2.21410366,0,1,0
2.21410376,0,0,0
2.21410384,0,1,0
2.21410392,0,0,0
2.21410408,0,1,0
2.21410416,0,0,0
2.21410424,0,1,0
2.21410434,0,0,0
2.21410442,0,1,0
2.2141045,0,0,0
2.21410458,0,1,0
2.21410466,0,0,0
2.21410474,0,1,0
2.21410484,0,0,0
2.21410492,0,1,0
2.214105,0,0,0
2.21410508,0,1,0
2.21410524,0,0,0
2.2141054,0,1,0
2.2141055,0,0,0
2.21410558,0,1,0
2.21410566,0,0,0
2.21410574,0,1,0
2.2141059,0,0,0
2.214106,0,1,0
2.21410608,0,0,0
2.21410616,0,1,0
2.21410624,0,0,0
2.21410634,0,1,0
2.21410642,0,0,0
2.2141065,0,1,0
2.21410658,0,0,0
2.21410674,0,1,0
2.21410684,0,0,0
2.21410692,0,1,0
2.21410708,0,0,0
2.21410716,0,1,0
2.21410724,0,0,0
2.21410734,0,1,0
2.21410742,0,0,0
2.2141075,0,1,0
2.21410758,0,0,0
2.21410766,0,1,0
2.21410776,0,0,0
2.2141079,0,1,0
2.214108,0,0,0
2.21410808,0,1,0
2.21410816,0,0,0
2.21410824,0,1,0
2.2141084,0,0,0
2.2141085,0,1,0
2.21410858,0,0,0
2.21410872,0,1,0
2.2141089,0,0,0
2.21410906,0,1,0
2.21410922,0,0,0
2.21410934,0,1,0
2.21410942,0,0,0
2.21410954,0,1,0
2.21410968,0,0,0
2.21410976,0,1,0
2.21410984,0,0,0
2.21410992,0,1,0
2.21411008,0,0,0
2.21411018,0,1,0
2.21411028,0,0,0
2.2141104,0,1,0
2.21411054,0,0,0
2.2141106,0,1,0
2.2141107,0,0,0
2.21411076,0,1,0
2.21411086,0,0,0
2.21411094,0,1,0
2.2141111,0,0,0
2.21411126,0,1,0
2.21411144,0,0,0
2.21411152,0,1,0
2.21411162,0,0,0
2.21411168,0,1,0
2.2141118,0,0,0
2.21411194,0,1,0
2.21411206,0,0,0
2.21411246,0,1,0
2.21411296,1,1,0
2.21411344,1,0,0
2.228003,1,1,0
2.22800334,1,0,0
2.22800344,1,1,0
2.22800352,1,0,0
2.22800366,1,1,0
2.22800376,1,0,0
2.22800384,1,1,0
2.22800394,1,0,0
2.228004,1,1,0
2.2280041,1,0,0
2.22800416,1,1,0
2.22800432,1,0,0
2.22800442,1,1,0
2.2280045,1,0,0
2.22800464,1,1,0
2.22800476,1,0,0
2.22800482,1,1,0
2.22800492,1,0,0
2.228005,1,1,0
2.22800514,1,0,0
2.22800524,1,1,0
2.22800532,0,0,0
2.22800546,0,1,0
2.22800558,0,0,0
2.22800564,0,1,0
2.22800574,0,0,0
2.22800582,0,1,0
2.2280059,0,0,0
2.22800598,0,1,0
2.22800614,0,0,0
2.22800622,0,1,0
2.22800632,0,0,0
2.22800638,0,1,0
2.22800648,0,0,0
2.22800662,0,1,0
2.22800672,0,0,0
2.2280068,0,1,0
2.2280069,0,0,0
2.22800696,0,1,0
2.22800706,0,0,0
2.22800714,0,1,0
2.22800722,0,0,0
2.2280073,0,1,0
2.2280074,0,0,0
2.22800748,0,1,0
2.22800762,0,0,0
2.22800772,0,1,0
2.2280078,0,0,0
2.22800796,0,1,0
2.22800812,0,0,0
2.2280083,0,1,0
2.22800846,0,0,0
2.22800862,0,1,0
2.2280088,0,0,0
2.22800896,0,1,0
2.22800906,0,0,0
2.22800914,0,1,0
2.2280093,0,0,0
2.2280094,0,1,0
2.22800948,0,0,0
2.22800956,0,1,0
2.22800964,0,0,0
2.2280098,0,1,0
2.2280099,0,0,0
2.22800998,0,1,0
2.22801012,0,0,0
2.22801022,0,1,0
2.2280103,0,0,0
2.22801038,0,1,0
2.22801048,0,0,0
2.22801056,0,1,0
2.22801064,0,0,0
2.2280108,0,1,0
2.2280109,0,0,0
2.22801098,0,1,0
2.22801112,0,0,0
2.2280113,0,1,0
2.22801146,0,0,0
2.22801156,0,1,0
2.22801164,0,0,0
2.22801172,0,1,0
2.2280118,0,0,0
2.22801188,0,1,0
2.22801198,0,0,0
2.22801206,0,1,0
2.22801214,0,0,0
2.22801222,0,1,0
2.2280123,0,0,0
2.22801238,0,1,0
2.22801248,0,0,0
2.22801256,0,1,0
2.22801264,0,0,0
2.2280128,0,1,0
2.22801296,0,0,0
2.22801314,0,1,0
2.2280133,0,0,0
2.2280134,0,1,0
2.22801348,0,0,0
2.22801362,0,1,0
2.2280138,0,0,0
2.22801396,0,1,0
2.22801412,0,0,0
2.22801422,0,1,0
2.2280143,0,0,0
2.22801438,0,1,0
2.22801448,0,0,0
2.22801456,0,1,0
2.22801464,0,0,0
2.22801472,0,1,0
2.2280148,0,0,0
2.22801496,0,1,0
2.22801512,0,0,0
2.22801522,0,1,0
2.2280153,0,0,0
2.22801546,0,1,0
2.22801562,0,0,0
2.2280158,0,1,0
2.2280159,0,0,0
2.22801596,0,1,0
2.22801606,0,0,0
2.22801614,0,1,0
2.22801628,0,0,0
2.22801646,0,1,0
2.22801656,0,0,0
2.22801664,0,1,0
2.22801674,0,0,0
2.2280168,0,1,0
2.22801696,0,0,0
2.2280171,0,1,0
2.2280173,0,0,0
2.2280174,0,1,0
2.2280175,0,0,0
2.22801762,0,1,0
2.2280178,0,0,0
2.22801796,0,1,0
2.2280181,0,0,0
2.22801816,0,1,0
2.22801826,0,0,0
2.22801832,0,1,0
2.22801842,0,0,0
2.2280185,0,1,0
2.22801858,0,0,0
2.22801866,0,1,0
2.22801876,0,0,0
2.22801884,0,1,0
2.22801892,0,0,0
2.228019,0,1,0
2.2280191,0,0,0
2.22801916,0,1,0
2.22801932,0,0,0
2.22801942,0,1,0
2.22801952,0,0,0
2.22801958,0,1,0
2.22801972,0,0,0
2.22801982,0,1,0
2.22801996,0,0,0
2.2280205,0,1,0
2.22802056,1,1,0
2.22802092,1,0,0
2.22802166,1,1,0
2.22802236,1,0,0
2.22803686,1,1,0
2.22803706,1,0,0
2.22803716,1,1,0
2.2280375,1,0,0
2.22803816,1,1,0
2.22803852,1,0,0
2.22804068,1,1,0
2.22804102,1,0,0
2.23401578,1,1,0
2.23401688,1,0,0
2.23401904,1,1,0
2.23401956,1,0,0
2.23402026,1,1,0
2.23402048,1,0,0
2.23402144,1,1,0
2.23402194,1,0,0
2.23402264,1,1,0
2.23402338,1,0,0
2.2340246,1,1,0
2.23402482,1,0,0
2.23402492,1,1,0
2.23402512,1,0,0
2.2340261,1,1,0
2.2340263,1,0,0
2.23402728,1,1,0
2.2340278,1,0,0
2.23403146,1,1,0
2.2340318,1,0,0
2.23403192,1,1,0
2.23403238,1,0,0
2.23403246,1,1,0
2.2340327,1,0,0
2.2340328,1,1,0
2.23403302,1,0,0
2.23403312,1,1,0
2.23403326,1,0,0
2.23403344,1,1,0
2.23403356,1,0,0
2.23403376,1,1,0
2.23403388,1,0,0
2.23403394,1,1,0
2.2340341,1,0,0
2.23403424,1,1,0
2.23403442,1,0,0
2.23403458,1,1,0
2.2340347,1,0,0
2.23403476,1,1,0
2.23403492,1,0,0
2.234035,1,1,0
2.2340351,1,0,0
2.23403524,1,1,0
2.23403536,1,0,0
2.23403542,1,1,0
2.23403558,1,0,0
2.23403572,1,1,0
2.23403584,1,0,0
2.23403588,0,0,0
2.23403592,0,1,0
2.23403606,0,0,0
2.23403622,0,1,0
2.23403634,0,0,0
2.2340364,0,1,0
2.2340365,0,0,0
2.23403656,0,1,0
2.23403666,0,0,0
2.23403674,0,1,0
2.23403688,0,0,0
2.23403704,0,1,0
2.23403722,0,0,0
2.23403738,0,1,0
2.23403754,0,0,0
2.23403764,0,1,0
2.23403774,0,0,0
2.23403788,0,1,0
2.23403798,0,0,0
2.23403806,0,1,0
2.23403822,0,0,0
2.23403838,0,1,0
2.23403856,0,0,0
2.23403872,0,1,0
2.23403888,0,0,0
2.23403906,0,1,0
2.23403916,0,0,0
2.23403922,0,1,0
2.23403938,0,0,0
2.23403956,0,1,0
2.23403972,0,0,0
2.23403982,0,1,0
2.2340399,0,0,0
2.23403998,0,1,0
2.23404006,0,0,0
2.23404014,0,1,0
2.23404024,0,0,0
2.23404032,0,1,0
2.2340404,0,0,0
2.23404048,0,1,0
2.23404056,0,0,0
2.23404064,0,1,0
2.23404074,0,0,0
2.23404088,0,1,0
2.23404098,0,0,0
2.23404106,0,1,0
2.23404114,0,0,0
2.23404122,0,1,0
2.23404132,0,0,0
2.2340414,0,1,0
2.23404148,0,0,0
2.23404156,0,1,0
2.23404164,0,0,0
2.23404172,0,1,0
2.23404182,0,0,0
2.2340419,0,1,0
2.23404206,0,0,0
2.23404222,0,1,0
2.23404232,0,0,0
2.2340424,0,1,0
2.23404248,0,0,0
2.23404256,0,1,0
2.23404272,0,0,0
2.23404282,0,1,0
2.2340429,0,0,0
2.23404298,0,1,0
2.23404306,0,0,0
2.23404314,0,1,0
2.23404324,0,0,0
2.23404332,0,1,0
2.2340434,0,0,0
2.23404356,0,1,0
2.23404366,0,0,0
2.23404372,0,1,0
2.23404388,0,0,0
2.23404398,0,1,0
2.23404406,0,0,0
2.23404414,0,1,0
2.23404424,0,0,0
2.23404432,0,1,0
2.2340444,0,0,0
2.23404448,0,1,0
2.23404456,0,0,0
2.23404472,0,1,0
2.23404482,0,0,0
2.2340449,0,1,0
2.23404498,0,0,0
2.23404506,0,1,0
2.2340452,0,0,0
2.23404532,0,1,0
2.2340454,0,0,0
2.23404554,0,1,0
2.2340457,0,0,0
2.23404588,0,1,0
2.23404604,0,0,0
2.23404614,0,1,0
2.23404624,0,0,0
2.23404636,0,1,0
2.2340465,0,0,0
2.23404656,0,1,0
2.23404666,0,0,0
2.23404674,0,1,0
2.2340469,0,0,0
2.23404698,0,1,0
2.23404708,0,0,0
2.23404722,0,1,0
2.23404736,0,0,0
2.23404742,0,1,0
2.23404752,0,0,0
2.23404758,0,1,0
2.23404768,0,0,0
2.23404776,0,1,0
2.2340479,0,0,0
2.23404808,0,1,0
2.23404826,0,0,0
2.23404834,0,1,0
2.23404844,0,0,0
2.2340485,0,1,0
2.23404864,0,0,0
2.23404874,0,1,0
2.2340491,0,0,0
2.23404976,1,0,0
2.2479394,1,1,0
2.24793976,1,0,0
2.24793984,1,1,0
2.24794018,1,0,0
2.24794028,1,1,0
2.24794038,1,0,0
2.2479405,1,1,0
2.24794078,1,0,0
2.24794086,1,1,0
2.24794096,1,0,0
2.24794102,1,1,0
2.24794118,1,0,0
2.24794128,1,1,0
2.24794136,1,0,0
2.2479415,1,1,0
2.24794162,1,0,0
2.24794168,1,1,0
2.24794178,1,0,0
2.24794184,1,1,0
2.247942,1,0,0
2.24794208,1,1,0
2.24794218,1,0,0
2.24794226,0,0,0
2.24794232,0,1,0
2.24794244,0,0,0
2.2479425,0,1,0
2.2479426,0,0,0
2.24794266,0,1,0
2.24794276,0,0,0
2.24794284,0,1,0
2.24794298,0,0,0
2.24794308,0,1,0
2.24794318,0,0,0
2.24794324,0,1,0
2.24794334,0,0,0
2.24794346,0,1,0
2.24794358,0,0,0
2.24794366,0,1,0
2.24794374,0,0,0
2.24794382,0,1,0
2.24794392,0,0,0
2.247944,0,1,0
2.24794408,0,0,0
2.24794416,0,1,0
2.24794424,0,0,0
2.24794432,0,1,0
2.24794448,0,0,0
2.24794458,0,1,0
2.24794466,0,0,0
2.24794482,0,1,0
2.24794498,0,0,0
2.24794516,0,1,0
2.24794532,0,0,0
2.24794548,0,1,0
2.24794566,0,0,0
2.24794582,0,1,0
2.24794592,0,0,0
2.247946,0,1,0
2.24794614,0,0,0
2.24794624,0,1,0
2.24794632,0,0,0
2.24794642,0,1,0
2.2479465,0,0,0
2.24794664,0,1,0
2.24794674,0,0,0
2.24794682,0,1,0
2.24794698,0,0,0
2.24794708,0,1,0
2.24794716,0,0,0
2.24794724,0,1,0
2.24794732,0,0,0
2.24794742,0,1,0
2.2479475,0,0,0
2.24794766,0,1,0
2.24794774,0,0,0
2.24794782,0,1,0
2.24794798,0,0,0
2.24794816,0,1,0
2.24794832,0,0,0
2.24794842,0,1,0
2.2479485,0,0,0
2.24794858,0,1,0
2.24794866,0,0,0
2.24794874,0,1,0
2.24794882,0,0,0
2.24794892,0,1,0
2.247949,0,0,0
2.24794908,0,1,0
2.24794916,0,0,0
2.24794924,0,1,0
2.24794932,0,0,0
2.24794942,0,1,0
2.2479495,0,0,0
2.24794964,0,1,0
2.24794982,0,0,0
2.24794998,0,1,0
2.24795016,0,0,0
2.24795024,0,1,0
2.24795032,0,0,0
2.24795048,0,1,0
2.24795066,0,0,0
2.24795082,0,1,0
2.24795098,0,0,0
2.24795108,0,1,0
2.24795116,0,0,0
2.24795124,0,1,0
2.24795132,0,0,0
2.24795142,0,1,0
2.2479515,0,0,0
2.24795158,0,1,0
2.24795166,0,0,0
2.24795182,0,1,0
2.24795198,0,0,0
2.24795208,0,1,0
2.24795216,0,0,0
2.24795232,0,1,0
2.24795248,0,0,0
2.24795264,0,1,0
2.24795274,0,0,0
2.24795282,0,1,0
2.24795292,0,0,0
2.247953,0,1,0
2.24795314,0,0,0
2.24795332,0,1,0
2.24795342,0,0,0
2.2479535,0,1,0
2.24795358,0,0,0
2.24795366,0,1,0
2.24795382,0,0,0
2.24795396,0,1,0
2.24795416,0,0,0
2.24795424,0,1,0
2.24795434,0,0,0
2.24795448,0,1,0
2.24795466,0,0,0
2.24795482,0,1,0
2.24795494,0,0,0
2.24795502,0,1,0
2.24795512,0,0,0
2.24795518,0,1,0
2.24795528,0,0,0
2.24795536,0,1,0
2.24795544,0,0,0
2.24795552,0,1,0
2.2479556,0,0,0
2.24795568,0,1,0
2.24795578,0,0,0
2.24795586,0,1,0
2.24795596,0,0,0
2.24795602,0,1,0
2.24795618,0,0,0
2.24795628,0,1,0
2.24795638,0,0,0
2.24795644,0,1,0
2.24795656,0,0,0
2.24795668,0,1,0
2.24795698,0,0,0
2.24795738,0,1,0
2.24795746,1,1,0
2.24795812,1,0,0
2.24795852,1,1,0
2.24795922,1,0,0
2.24796004,1,1,0
2.24796114,1,0,0
2.24796472,1,1,0
2.2479652,1,0,0
2.24796908,1,1,0
2.24797018,1,0,0
2.24797376,1,1,0
2.24797414,1,0,0
2.24797472,1,1,0
2.2479754,1,0,0
2.24797588,1,1,0
2.24797612,1,0,0
2.2479762,1,1,0
2.24797652,1,0,0
2.24797754,1,1,0
2.24797786,1,0,0
2.24797892,1,1,0
2.24797938,1,0,0
2.2539538,1,1,0
2.2539543,1,0,0
2.25395712,1,1,0
2.2539573,1,0,0
2.25395778,1,1,0
2.2539579,1,0,0
2.25395802,1,1,0
2.25395816,1,0,0
2.25395828,1,1,0
2.25395856,1,0,0
2.25395866,1,1,0
2.25395898,1,0,0
2.25395996,1,1,0
2.25396038,1,0,0
2.25396048,1,1,0
2.25396068,1,0,0
2.2539608,1,1,0
2.2539609,1,0,0
2.25396148,1,1,0
2.25396198,1,0,0
2.25396296,1,1,0
2.25396348,1,0,0
2.25396414,1,1,0
2.25396498,1,0,0
2.25396878,1,1,0
2.25396906,1,0,0
2.25396966,1,1,0
2.25397012,1,0,0
2.2539703,1,1,0
2.2539704,1,0,0
2.2539708,1,1,0
2.25397094,1,0,0
2.25397108,1,1,0
2.25397128,1,0,0
2.25397142,1,1,0
2.25397156,1,0,0
2.25397162,1,1,0
2.25397178,1,0,0
2.25397186,1,1,0
2.25397196,1,0,0
2.2539721,1,1,0
2.2539722,1,0,0
2.25397228,1,1,0
2.25397242,1,0,0
2.25397258,1,1,0
2.2539727,1,0,0
2.25397276,1,1,0
2.2539728,0,1,0
2.25397292,0,0,0
2.25397306,0,1,0
2.2539732,0,0,0
2.25397326,0,1,0
2.25397336,0,0,0
2.25397342,0,1,0
2.25397352,0,0,0
2.25397358,0,1,0
2.25397374,0,0,0
2.2539739,0,1,0
2.25397408,0,0,0
2.25397424,0,1,0
2.2539744,0,0,0
2.2539745,0,1,0
2.25397458,0,0,0
2.25397474,0,1,0
2.25397484,0,0,0
2.25397492,0,1,0
2.25397508,0,0,0
2.25397524,0,1,0
2.2539754,0,0,0
2.25397558,0,1,0
2.25397574,0,0,0
2.25397592,0,1,0
2.253976,0,0,0
2.25397608,0,1,0
2.25397624,0,0,0
2.25397642,0,1,0
2.25397658,0,0,0
2.25397668,0,1,0
2.25397676,0,0,0
2.25397684,0,1,0
2.25397692,0,0,0
2.253977,0,1,0
2.25397708,0,0,0
2.25397716,0,1,0
2.25397726,0,0,0
2.25397734,0,1,0
2.25397742,0,0,0
2.2539775,0,1,0
2.25397758,0,0,0
2.25397774,0,1,0
2.25397784,0,0,0
2.25397792,0,1,0
2.253978,0,0,0
2.25397808,0,1,0
2.25397818,0,0,0
2.25397826,0,1,0
2.25397834,0,0,0
2.25397842,0,1,0
2.2539785,0,0,0
2.25397858,0,1,0
2.25397868,0,0,0
2.25397876,0,1,0
2.2539789,0,0,0
2.25397908,0,1,0
2.25397918,0,0,0
2.25397926,0,1,0
2.25397934,0,0,0
2.25397942,0,1,0
2.25397958,0,0,0
2.25397968,0,1,0
2.25397976,0,0,0
2.25397984,0,1,0
2.25397992,0,0,0
2.25398,0,1,0
2.25398008,0,0,0
2.25398016,0,1,0
2.25398026,0,0,0
2.2539804,0,1,0
2.2539805,0,0,0
2.25398058,0,1,0
2.25398074,0,0,0
2.25398084,0,1,0
2.25398092,0,0,0
2.253981,0,1,0
2.25398108,0,0,0
2.25398116,0,1,0
2.25398126,0,0,0
2.25398134,0,1,0
2.25398142,0,0,0
2.25398158,0,1,0
2.25398168,0,0,0
2.25398176,0,1,0
2.25398184,0,0,0
2.25398192,0,1,0
2.25398206,0,0,0
2.25398218,0,1,0
2.25398226,0,0,0
2.2539824,0,1,0
2.25398256,0,0,0
2.25398274,0,1,0
2.2539829,0,0,0
2.253983,0,1,0
2.2539831,0,0,0
2.25398322,0,1,0
2.25398334,0,0,0
2.25398342,0,1,0
2.25398352,0,0,0
2.2539836,0,1,0
2.25398374,0,0,0
2.25398384,0,1,0
2.25398394,0,0,0
2.25398408,0,1,0
2.2539842,0,0,0
2.25398428,0,1,0
2.25398438,0,0,0
2.25398444,0,1,0
2.25398454,0,0,0
2.25398462,0,1,0
2.25398476,0,0,0
2.25398494,0,1,0
2.2539851,0,0,0
2.2539852,0,1,0
2.2539853,0,0,0
2.25398536,0,1,0
2.25398548,0,0,0
2.2539856,0,1,0
2.25398572,0,0,0
2.25398648,0,1,0
2.25398658,1,1,0
2.25398682,1,0,0
2.2619662,1,1,0
2.2619673,1,0,0
2.2678748,1,1,0
2.2678759,1,0,0
2.26787678,1,1,0
2.26787712,1,0,0
2.2678772,1,1,0
2.2678773,1,0,0
2.26787744,1,1,0
2.26787756,1,0,0
2.2678778,1,1,0
2.26787788,1,0,0
2.26787794,1,1,0
2.2678781,1,0,0
2.2678782,1,1,0
2.26787828,1,0,0
2.26787842,1,1,0
2.26787854,1,0,0
2.2678786,1,1,0
2.2678787,1,0,0
2.26787876,1,1,0
2.26787892,1,0,0
2.26787902,1,1,0
2.2678791,1,0,0
2.26787924,1,1,0
2.26787928,0,1,0
2.26787936,0,0,0
2.26787942,0,1,0
2.26787952,0,0,0
2.2678796,0,1,0
2.26787968,0,0,0
2.26787976,0,1,0
2.2678799,0,0,0
2.26788,0,1,0
2.2678801,0,0,0
2.26788016,0,1,0
2.26788026,0,0,0
2.26788038,0,1,0
2.2678805,0,0,0
2.26788058,0,1,0
2.26788066,0,0,0
2.26788074,0,1,0
2.26788084,0,0,0
2.26788092,0,1,0
2.267881,0,0,0
2.26788108,0,1,0
2.26788116,0,0,0
2.26788124,0,1,0
2.2678814,0,0,0
2.2678815,0,1,0
2.26788158,0,0,0
2.26788174,0,1,0
2.2678819,0,0,0
2.26788206,0,1,0
2.26788224,0,0,0
2.2678824,0,1,0
2.26788256,0,0,0
2.26788274,0,1,0
2.26788284,0,0,0
2.26788292,0,1,0
2.26788306,0,0,0
2.26788316,0,1,0
2.26788324,0,0,0
2.26788334,0,1,0
2.26788342,0,0,0
2.26788356,0,1,0
2.26788366,0,0,0
2.26788374,0,1,0
2.2678839,0,0,0
2.267884,0,1,0
2.26788408,0,0,0
