; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 09 14:54:36 2020
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 250.384 M Samples
Time(s), E, D, 2
1.75167046,1,0,0
1.75167052,1,1,0
1.75167064,1,0,0
1.7516707,1,1,0
1.75167084,1,0,0
1.75167094,1,1,0
1.75167102,1,0,0
1.75167118,1,1,0
1.75167134,1,0,0
1.7516715,1,1,0
1.75167168,1,0,0
1.75167176,1,1,0
1.75167188,1,0,0
1.751672,1,1,0
1.75167212,1,0,0
1.7516722,1,1,0
1.75167234,1,0,0
1.75167246,1,1,0
1.75167252,1,0,0
1.75167266,1,1,0
1.75167284,1,0,0
1.751673,1,1,0
1.75167318,1,0,0
1.75167326,1,1,0
1.75167336,1,0,0
1.75167342,1,1,0
1.75167352,1,0,0
1.75167366,1,1,0
1.75167384,1,0,0
1.751674,1,1,0
1.75167418,1,0,0
1.75167432,1,1,0
1.75167448,1,0,0
1.75167452,1,1,0
1.75167464,1,0,0
1.75167468,1,1,0
1.7516748,1,0,0
1.75167486,1,1,0
1.751675,1,0,0
1.75167512,1,1,0
1.75167518,1,0,0
1.75167526,1,1,0
1.75167536,1,0,0
1.7516755,1,1,0
1.75167562,1,0,0
1.75167568,1,1,0
1.75167586,1,0,0
1.751676,1,1,0
1.75167614,1,0,0
1.7516762,1,1,0
1.75167636,1,0,0
1.75167646,1,1,0
1.75167654,1,0,0
1.75167668,1,1,0
1.75167684,1,0,0
1.75167694,1,1,0
1.75167704,1,0,0
1.7516771,1,1,0
1.7516772,1,0,0
1.75167726,1,1,0
1.75167736,1,0,0
1.7516775,1,1,0
1.75167768,1,0,0
1.75167778,1,1,0
1.75167788,1,0,0
1.751678,1,1,0
1.75167834,1,0,0
1.75167844,1,1,0
1.75167854,1,0,0
1.7516786,1,1,0
1.7516787,1,0,0
1.75167876,1,1,0
1.75167888,1,0,0
1.751679,1,1,0
1.75167912,1,0,0
1.75167918,1,1,0
1.75167934,1,0,0
1.75167944,1,1,0
1.75167954,1,0,0
1.75167966,1,1,0
1.7516798,1,0,0
1.75167986,1,1,0
1.75167994,1,0,0
1.75168002,1,1,0
1.75168012,1,0,0
1.7516802,1,1,0
1.75168034,1,0,0
1.7516805,1,1,0
1.75168068,1,0,0
1.75168076,1,1,0
1.75168086,1,0,0
1.75168092,1,1,0
1.75168102,1,0,0
1.7516811,1,1,0
1.7516812,1,0,0
1.75168126,1,1,0
1.75168136,1,0,0
1.75168144,1,1,0
1.75168152,1,0,0
1.7516816,1,1,0
1.7516817,1,0,0
1.75168176,1,1,0
1.75168186,1,0,0
1.751682,1,1,0
1.75168206,0,1,0
1.75168218,0,0,0
1.75168232,0,1,0
1.7516825,0,0,0
1.75168266,0,1,0
1.75168284,0,0,0
1.75168292,0,1,0
1.75168302,0,0,0
1.7516831,0,1,0
1.75168318,0,0,0
1.75168326,0,1,0
1.75168336,0,0,0
1.75168342,0,1,0
1.75168352,0,0,0
1.75168366,0,1,0
1.75168382,0,0,0
1.75168392,0,1,0
1.75168402,0,0,0
1.75168414,0,1,0
1.75168432,0,0,0
1.75168442,0,1,0
1.7516845,0,0,0
1.75168464,0,1,0
1.75168482,0,0,0
1.7516849,0,1,0
1.751685,0,0,0
1.75168508,0,1,0
1.75168516,0,0,0
1.7516853,0,1,0
1.75168542,0,0,0
1.75168548,0,1,0
1.75168564,0,0,0
1.75168574,0,1,0
1.75168582,0,0,0
1.7516859,0,1,0
1.751686,0,0,0
1.75168608,0,1,0
1.75168616,0,0,0
1.7516863,0,1,0
1.75168648,0,0,0
1.75168664,0,1,0
1.75168682,0,0,0
1.75168698,0,1,0
1.75168714,0,0,0
1.75168732,0,1,0
1.7516874,0,0,0
1.75168748,0,1,0
1.75168758,0,0,0
1.75168766,0,1,0
1.75168782,0,0,0
1.75168798,0,1,0
1.75168808,0,0,0
1.75168816,0,1,0
1.75168832,0,0,0
1.7516884,0,1,0
1.75168848,0,0,0
1.75168864,0,1,0
1.75168874,0,0,0
1.75168882,0,1,0
1.7516889,0,0,0
1.75168898,0,1,0
1.75168914,0,0,0
1.75168932,0,1,0
1.75168948,0,0,0
1.75168958,0,1,0
1.75168966,0,0,0
1.75168974,0,1,0
1.75168982,0,0,0
1.75168998,0,1,0
1.75169016,0,0,0
1.75169032,0,1,0
1.75169048,0,0,0
1.75169058,0,1,0
1.75169066,0,0,0
1.75169074,0,1,0
1.75169082,0,0,0
1.7516909,0,1,0
1.751691,0,0,0
1.75169114,0,1,0
1.75169124,0,0,0
1.75169132,0,1,0
1.75169148,0,0,0
1.75169158,0,1,0
1.75169166,0,0,0
1.75169182,0,1,0
1.75169198,0,0,0
1.75169214,0,1,0
1.75169232,0,0,0
1.75169248,0,1,0
1.75169258,0,0,0
1.75169266,0,1,0
1.7516928,0,0,0
1.75169292,0,1,0
1.751693,0,0,0
1.75169314,0,1,0
1.75169324,0,0,0
1.75169332,0,1,0
1.75169346,0,0,0
1.75169358,0,1,0
1.75169366,0,0,0
1.75169374,0,1,0
1.75169384,0,0,0
1.75169396,0,1,0
1.75169408,0,0,0
1.75169416,0,1,0
1.75169426,0,0,0
1.75169432,0,1,0
1.75169442,0,0,0
1.7516945,0,1,0
1.7516946,0,0,0
1.75169466,0,1,0
1.75169482,0,0,0
1.75169498,0,1,0
1.75169516,0,0,0
1.75169532,0,1,0
1.75169544,0,0,0
1.75169552,0,1,0
1.75169566,0,0,0
1.75169582,0,1,0
1.751696,0,0,0
1.75169616,0,1,0
1.75169634,0,0,0
1.75169642,0,1,0
1.75169652,0,0,0
1.7516966,0,1,0
1.7516967,0,0,0
1.75169682,0,1,0
1.751697,0,0,0
1.7516971,0,1,0
1.75169718,0,0,0
1.75169726,0,1,0
1.75169736,0,0,0
1.75169744,0,1,0
1.75169752,0,0,0
1.7516976,0,1,0
1.7516977,0,0,0
1.75169776,0,1,0
1.75169786,0,0,0
1.75169794,0,1,0
1.75169802,0,0,0
1.7516981,0,1,0
1.7516982,0,0,0
1.75169832,0,1,0
1.75169852,0,0,0
1.75169866,0,1,0
1.75169882,0,0,0
1.75169888,0,1,0
1.75169902,0,0,0
1.7516995,0,1,0
1.7516997,0,0,0
1.7516998,0,1,0
1.75170018,0,0,0
1.75170034,1,1,0
1.75170068,1,0,0
1.75170102,1,1,0
1.75170132,1,0,0
1.75170136,1,1,0
1.75170154,1,0,0
1.75170166,1,1,0
1.7517018,1,0,0
1.75170234,1,1,0
1.75170268,1,0,0
1.75170282,1,1,0
1.75170302,1,0,0
1.7517032,1,1,0
1.7517033,1,0,0
1.75170396,1,1,0
1.75170448,1,0,0
1.7517052,1,1,0
1.75170586,1,0,0
1.75170596,1,1,0
1.75170604,1,0,0
1.7517062,1,1,0
1.7517063,1,0,0
1.7517067,1,1,0
1.7517073,1,0,0
1.75170738,1,1,0
1.75170752,1,0,0
1.75170768,1,1,0
1.75170778,1,0,0
1.75170818,1,1,0
1.75170852,1,0,0
1.75170866,1,1,0
1.75170902,1,0,0
1.75170966,1,1,0
1.75171002,1,0,0
1.75171012,1,1,0
1.7517105,1,0,0
1.75171106,1,1,0
1.75171178,1,0,0
1.75171296,1,1,0
1.75171336,1,0,0
1.75171404,1,1,0
1.75171448,1,0,0
1.75171586,1,1,0
1.75171612,1,0,0
1.76562956,1,1,0
1.76562976,1,0,0
1.76562986,1,1,0
1.76563014,1,0,0
1.76563024,1,1,0
1.76563038,1,0,0
1.76563054,1,1,0
1.76563066,1,0,0
1.76563072,1,1,0
1.76563082,1,0,0
1.76563086,1,1,0
1.76563104,1,0,0
1.76563112,1,1,0
1.76563122,1,0,0
1.76563128,1,1,0
1.76563138,1,0,0
1.76563152,1,1,0
1.76563164,1,0,0
1.7656317,1,1,0
1.76563186,1,0,0
1.765632,1,1,0
1.76563218,1,0,0
1.76563228,1,1,0
1.76563236,0,0,0
1.7656325,0,1,0
1.76563262,0,0,0
1.7656327,0,1,0
1.76563284,0,0,0
1.76563294,0,1,0
1.76563302,0,0,0
1.76563316,0,1,0
1.76563334,0,0,0
1.76563348,0,1,0
1.76563366,0,0,0
1.76563376,0,1,0
1.76563384,0,0,0
1.765634,0,1,0
1.76563416,0,0,0
1.76563426,0,1,0
1.76563434,0,0,0
1.7656345,0,1,0
1.76563466,0,0,0
1.76563484,0,1,0
1.76563494,0,0,0
1.765635,0,1,0
1.76563516,0,0,0
1.76563526,0,1,0
1.76563534,0,0,0
1.76563542,0,1,0
1.76563552,0,0,0
1.7656356,0,1,0
1.76563568,0,0,0
1.76563576,0,1,0
1.76563584,0,0,0
1.765636,0,1,0
1.7656361,0,0,0
1.76563618,0,1,0
1.76563626,0,0,0
1.76563634,0,1,0
1.7656365,0,0,0
1.76563668,0,1,0
1.76563684,0,0,0
1.765637,0,1,0
1.76563718,0,0,0
1.76563726,0,1,0
1.76563734,0,0,0
1.76563742,0,1,0
1.7656375,0,0,0
1.76563766,0,1,0
1.76563784,0,0,0
1.76563792,0,1,0
1.765638,0,0,0
1.76563816,0,1,0
1.76563826,0,0,0
1.76563834,0,1,0
1.76563842,0,0,0
1.7656385,0,1,0
1.7656386,0,0,0
1.76563868,0,1,0
1.76563876,0,0,0
1.76563884,0,1,0
1.765639,0,0,0
1.76563918,0,1,0
1.76563934,0,0,0
1.7656395,0,1,0
1.7656396,0,0,0
1.76563968,0,1,0
1.76563976,0,0,0
1.76563984,0,1,0
1.76564,0,0,0
1.7656401,0,1,0
1.76564018,0,0,0
1.76564034,0,1,0
1.76564044,0,0,0
1.7656405,0,1,0
1.7656406,0,0,0
1.76564068,0,1,0
1.76564084,0,0,0
1.765641,0,1,0
1.7656411,0,0,0
1.76564118,0,1,0
1.76564134,0,0,0
1.7656415,0,1,0
1.76564166,0,0,0
1.76564176,0,1,0
1.76564184,0,0,0
1.76564192,0,1,0
1.76564202,0,0,0
1.76564216,0,1,0
1.76564226,0,0,0
1.76564234,0,1,0
1.76564244,0,0,0
1.7656425,0,1,0
1.76564266,0,0,0
1.76564282,0,1,0
1.76564294,0,0,0
1.76564302,0,1,0
1.76564316,0,0,0
1.76564332,0,1,0
1.7656435,0,0,0
1.7656436,0,1,0
1.7656437,0,0,0
1.76564378,0,1,0
1.76564388,0,0,0
1.765644,0,1,0
1.76564418,0,0,0
1.76564428,0,1,0
1.76564438,0,0,0
1.76564444,0,1,0
1.76564454,0,0,0
1.76564468,0,1,0
1.7656448,0,0,0
1.76564488,0,1,0
1.76564502,0,0,0
1.76564518,0,1,0
1.76564532,0,0,0
1.76564538,0,1,0
1.76564548,0,0,0
1.76564554,0,1,0
1.7656457,0,0,0
1.76564586,0,1,0
1.76564604,0,0,0
1.76564614,0,1,0
1.76564622,0,0,0
1.7656463,0,1,0
1.76564642,0,0,0
1.76564646,0,1,0
1.76564658,0,0,0
1.76564706,1,1,0
1.76564758,1,0,0
1.76564772,1,1,0
1.76564804,1,0,0
1.76564856,1,1,0
1.76564876,1,0,0
1.76564888,1,1,0
1.7656492,1,0,0
1.76564998,1,1,0
1.76565038,1,0,0
1.76565122,1,1,0
1.76565188,1,0,0
1.76565204,1,1,0
1.76565224,1,0,0
1.76565238,1,1,0
1.76565256,1,0,0
1.7656527,1,1,0
1.7656529,1,0,0
1.76565394,1,1,0
1.76565424,1,0,0
1.76565438,1,1,0
1.7656547,1,0,0
1.7656553,1,1,0
1.76565574,1,0,0
1.7656564,1,1,0
1.7656566,1,0,0
1.76565668,1,1,0
1.76565688,1,0,0
1.7656577,1,1,0
1.76565804,1,0,0
1.7656588,1,1,0
1.76565908,1,0,0
1.76565918,1,1,0
1.76565948,1,0,0
1.76566004,1,1,0
1.76566022,1,0,0
1.76566034,1,1,0
1.76566054,1,0,0
1.76566072,1,1,0
1.76566082,1,0,0
1.76566154,1,1,0
1.76566174,1,0,0
1.76566186,1,1,0
1.7656622,1,0,0
1.76566256,1,1,0
1.76566324,1,0,0
1.7656634,1,1,0
1.76566356,1,0,0
1.76566372,1,1,0
1.7656639,1,0,0
1.76566436,1,1,0
1.76566458,1,0,0
1.7656647,1,1,0
1.76566488,1,0,0
1.76566556,1,1,0
1.76566594,1,0,0
1.76566602,1,1,0
1.76566622,1,0,0
1.76566696,1,1,0
1.76566772,1,0,0
1.76566782,1,1,0
1.76566792,1,0,0
1.76566906,1,1,0
1.76566956,1,0,0
1.76567204,1,1,0
1.76567276,1,0,0
1.76567288,1,1,0
1.76567404,1,0,0
1.77157272,1,1,0
1.77157342,1,0,0
1.77158868,1,1,0
1.7715889,1,0,0
1.7715897,1,1,0
1.77159036,1,0,0
1.77159118,1,1,0
1.7715917,1,0,0
1.77159252,1,1,0
1.77159304,1,0,0
1.77159388,1,1,0
1.7715942,1,0,0
1.7715952,1,1,0
1.77159552,1,0,0
1.77159636,1,1,0
1.7715968,1,0,0
1.77159688,1,1,0
1.77159702,1,0,0
1.77159756,1,1,0
1.77159828,1,0,0
1.7715984,1,1,0
1.77159852,1,0,0
1.7715991,1,1,0
1.77159952,1,0,0
1.77159966,1,1,0
1.77159984,1,0,0
1.7716,1,1,0
1.77160012,1,0,0
1.7716002,1,1,0
1.77160034,1,0,0
1.77160044,1,1,0
1.77160054,1,0,0
1.77160066,1,1,0
1.77160086,1,0,0
1.77160102,1,1,0
1.77160114,1,0,0
1.7716012,1,1,0
1.77160136,1,0,0
1.7716015,1,1,0
1.77160168,1,0,0
1.77160184,1,1,0
1.77160218,1,0,0
1.77160232,1,1,0
1.77160252,1,0,0
1.77160266,1,1,0
1.77160294,1,0,0
1.77160304,1,1,0
1.77160314,1,0,0
1.77160318,1,1,0
1.77160336,1,0,0
1.7716035,1,1,0
1.77160364,1,0,0
1.77160388,1,1,0
1.771604,1,0,0
1.77160416,1,1,0
1.77160434,1,0,0
1.77160452,1,1,0
1.77160462,1,0,0
1.7716047,1,1,0
1.77160478,1,0,0
1.77160486,1,1,0
1.77160502,1,0,0
1.77160528,1,1,0
1.77160536,1,0,0
1.7716055,1,1,0
1.77160584,1,0,0
1.771606,1,1,0
1.77160618,1,0,0
1.77160628,1,1,0
1.77160636,1,0,0
1.7716065,1,1,0
1.77160668,1,0,0
1.77160678,1,1,0
1.77160686,1,0,0
1.771607,1,1,0
1.77160718,1,0,0
1.77160734,1,1,0
1.7716076,1,0,0
1.7716077,1,1,0
1.7716078,1,0,0
1.77160784,1,1,0
1.77160796,1,0,0
1.77160804,1,1,0
1.77160818,1,0,0
1.77160828,1,1,0
1.77160836,1,0,0
1.7716085,1,1,0
1.77160868,1,0,0
1.77160882,1,1,0
1.77160902,1,0,0
1.7716091,1,1,0
1.7716092,1,0,0
1.77160934,1,1,0
1.77160944,1,0,0
1.77160952,1,1,0
1.77160966,1,0,0
1.77160976,1,1,0
1.77160986,1,0,0
1.77161,1,1,0
1.77161018,1,0,0
1.77161032,1,1,0
1.7716105,1,0,0
1.7716106,1,1,0
1.7716107,1,0,0
1.77161076,1,1,0
1.77161086,1,0,0
1.771611,1,1,0
1.77161116,1,0,0
1.77161134,1,1,0
1.7716115,1,0,0
1.77161166,1,1,0
1.7716118,1,0,0
1.77161184,1,1,0
1.77161196,1,0,0
1.77161202,1,1,0
1.77161212,1,0,0
1.77161218,1,1,0
1.77161234,1,0,0
1.77161244,1,1,0
1.77161252,1,0,0
1.7716126,1,1,0
1.7716127,1,0,0
1.77161282,1,1,0
1.77161294,1,0,0
1.77161302,1,1,0
1.77161318,1,0,0
1.77161332,1,1,0
1.77161346,1,0,0
1.77161352,1,1,0
1.77161368,1,0,0
1.77161378,1,1,0
1.77161386,1,0,0
1.771614,1,1,0
1.77161418,1,0,0
1.77161428,1,1,0
1.77161436,1,0,0
1.77161442,1,1,0
1.77161452,1,0,0
1.7716146,1,1,0
1.77161472,1,0,0
1.77161484,1,1,0
1.771615,1,0,0
1.7716151,1,1,0
1.7716152,1,0,0
1.77161532,1,1,0
1.77161546,1,0,0
1.77161554,1,1,0
1.77161566,1,0,0
1.77161576,1,1,0
1.77161586,1,0,0
1.77161594,1,1,0
1.77161604,1,0,0
1.7716161,1,1,0
1.7716162,1,0,0
1.77161632,1,1,0
1.77161644,1,0,0
1.77161652,1,1,0
1.77161666,1,0,0
1.77161676,1,1,0
1.77161686,1,0,0
1.77161698,1,1,0
1.77161712,1,0,0
1.77161718,1,1,0
1.77161728,1,0,0
1.77161734,1,1,0
1.77161744,1,0,0
1.77161752,1,1,0
1.77161766,1,0,0
1.77161782,1,1,0
1.771618,1,0,0
1.7716181,1,1,0
1.77161818,1,0,0
1.77161826,1,1,0
1.77161836,1,0,0
1.77161842,1,1,0
1.77161852,1,0,0
1.7716186,1,1,0
1.77161868,1,0,0
1.7716187,0,0,0
1.77161876,0,1,0
1.77161886,0,0,0
1.77161892,0,1,0
1.77161902,0,0,0
1.7716191,0,1,0
1.77161918,0,0,0
1.77161932,0,1,0
1.7716195,0,0,0
1.77161964,0,1,0
1.77161984,0,0,0
1.77161998,0,1,0
1.77162016,0,0,0
1.77162026,0,1,0
1.77162034,0,0,0
1.77162042,0,1,0
1.77162052,0,0,0
1.77162058,0,1,0
1.77162068,0,0,0
1.77162076,0,1,0
1.77162084,0,0,0
1.77162098,0,1,0
1.77162116,0,0,0
1.77162124,0,1,0
1.77162134,0,0,0
1.77162148,0,1,0
1.77162164,0,0,0
1.77162174,0,1,0
1.77162184,0,0,0
1.77162196,0,1,0
1.77162214,0,0,0
1.77162224,0,1,0
1.77162232,0,0,0
1.7716224,0,1,0
1.77162248,0,0,0
1.77162262,0,1,0
1.77162274,0,0,0
1.77162282,0,1,0
1.77162296,0,0,0
1.77162306,0,1,0
1.77162314,0,0,0
1.77162324,0,1,0
1.77162332,0,0,0
1.7716234,0,1,0
1.77162348,0,0,0
1.77162364,0,1,0
1.7716238,0,0,0
1.77162398,0,1,0
1.77162414,0,0,0
1.7716243,0,1,0
1.77162448,0,0,0
1.77162464,0,1,0
1.77162474,0,0,0
1.77162482,0,1,0
1.7716249,0,0,0
1.77162498,0,1,0
1.77162514,0,0,0
1.77162532,0,1,0
1.7716254,0,0,0
1.77162548,0,1,0
1.77162564,0,0,0
1.77162574,0,1,0
1.77162582,0,0,0
1.77162598,0,1,0
1.77162606,0,0,0
1.77162614,0,1,0
1.77162624,0,0,0
1.77162632,0,1,0
1.77162648,0,0,0
1.77162664,0,1,0
1.77162682,0,0,0
1.7716269,0,1,0
1.77162698,0,0,0
1.77162706,0,1,0
1.77162714,0,0,0
1.7716273,0,1,0
1.77162748,0,0,0
1.77162764,0,1,0
1.77162782,0,0,0
1.7716279,0,1,0
1.77162798,0,0,0
1.77162806,0,1,0
1.77162816,0,0,0
1.77162824,0,1,0
1.77162832,0,0,0
1.77162848,0,1,0
1.77162856,0,0,0
1.77162864,0,1,0
1.7716288,0,0,0
1.7716289,0,1,0
1.77162898,0,0,0
1.77162914,0,1,0
1.77162932,0,0,0
1.77162948,0,1,0
1.77162964,0,0,0
1.7716298,0,1,0
1.7716299,0,0,0
1.77162998,0,1,0
1.77163014,0,0,0
1.77163024,0,1,0
1.77163032,0,0,0
1.77163046,0,1,0
1.77163058,0,0,0
1.77163064,0,1,0
1.7716308,0,0,0
1.7716309,0,1,0
1.77163098,0,0,0
1.77163106,0,1,0
1.77163116,0,0,0
1.77163128,0,1,0
1.77163142,0,0,0
1.77163148,0,1,0
1.77163158,0,0,0
1.77163166,0,1,0
1.77163176,0,0,0
1.77163182,0,1,0
1.77163192,0,0,0
1.771632,0,1,0
1.77163216,0,0,0
1.7716323,0,1,0
1.77163248,0,0,0
1.77163264,0,1,0
1.77163276,0,0,0
1.77163284,0,1,0
1.771633,0,0,0
1.77163316,0,1,0
1.77163332,0,0,0
1.77163348,0,1,0
1.77163366,0,0,0
1.77163376,0,1,0
1.77163384,0,0,0
1.77163392,0,1,0
1.77163402,0,0,0
1.77163416,0,1,0
1.77163432,0,0,0
1.77163442,0,1,0
1.77163452,0,0,0
1.7716346,0,1,0
1.77163468,0,0,0
1.77163476,0,1,0
1.77163486,0,0,0
1.77163492,0,1,0
1.77163504,0,0,0
1.7716351,0,1,0
1.7716352,0,0,0
1.77163526,0,1,0
1.77163536,0,0,0
1.77163544,0,1,0
1.77163552,0,0,0
1.77163566,0,1,0
1.77163584,0,0,0
1.771636,0,1,0
1.77163634,0,0,0
1.77163644,0,1,0
1.77163656,0,0,0
1.7716366,0,1,0
1.77163672,0,0,0
1.77163686,0,1,0
1.77163702,0,0,0
1.77163732,1,0,0
1.77163734,1,1,0
1.77163754,1,0,0
1.77163766,1,1,0
1.771638,1,0,0
1.7716381,1,1,0
1.7716382,1,0,0
1.77163834,1,1,0
1.77163846,1,0,0
1.77163852,1,1,0
1.77163862,1,0,0
1.7716387,1,1,0
1.77163884,1,0,0
1.77163902,1,1,0
1.77163912,1,0,0
1.77163918,1,1,0
1.7716393,1,0,0
1.77163936,1,1,0
1.77163952,1,0,0
1.77163968,1,1,0
1.77164,1,0,0
1.77164016,1,1,0
1.77164036,1,0,0
1.7716405,1,1,0
1.7716408,1,0,0
1.7716409,1,1,0
1.77164102,1,0,0
1.77164168,1,1,0
1.77164202,1,0,0
1.77164216,1,1,0
1.77164244,1,0,0
1.77164302,1,1,0
1.77164322,1,0,0
1.77164328,1,1,0
1.77164362,1,0,0
1.77164372,1,1,0
1.77164384,1,0,0
1.77164402,1,1,0
1.77164412,1,0,0
1.77164418,1,1,0
1.77164446,1,0,0
1.77164452,1,1,0
1.77164462,1,0,0
1.77164468,1,1,0
1.77164486,1,0,0
1.771645,1,1,0
1.77164514,1,0,0
1.77164552,1,1,0
1.77164586,1,0,0
1.771646,1,1,0
1.77164634,1,0,0
1.7716465,1,1,0
1.77164668,1,0,0
1.7716468,1,1,0
1.7716469,1,0,0
1.77164702,1,1,0
1.77164734,1,0,0
1.77164746,1,1,0
1.77164756,1,0,0
1.77164768,1,1,0
1.77164786,1,0,0
1.7716487,1,1,0
1.7716498,1,0,0
1.78556664,1,1,0
1.78556676,1,0,0
1.78556688,1,1,0
1.78556708,1,0,0
1.78556756,1,1,0
1.78556774,1,0,0
1.78556786,1,1,0
1.78556816,1,0,0
1.78556824,1,1,0
1.78556838,1,0,0
1.78556848,1,1,0
1.78556856,1,0,0
1.78556864,1,1,0
1.78556872,1,0,0
1.78556886,1,1,0
1.78556898,1,0,0
1.78556906,1,1,0
1.7855692,1,0,0
1.78556936,1,1,0
1.78556954,1,0,0
1.78556962,1,1,0
1.78556972,0,0,0
1.78556984,0,1,0
1.78556996,0,0,0
1.78557004,0,1,0
1.7855702,0,0,0
1.78557028,0,1,0
1.78557038,0,0,0
1.7855705,0,1,0
1.78557068,0,0,0
1.78557084,0,1,0
1.78557102,0,0,0
1.7855711,0,1,0
1.7855712,0,0,0
1.78557134,0,1,0
1.78557152,0,0,0
1.78557162,0,1,0
1.7855717,0,0,0
1.78557184,0,1,0
1.78557202,0,0,0
1.78557218,0,1,0
1.78557228,0,0,0
1.78557236,0,1,0
1.78557252,0,0,0
1.78557262,0,1,0
1.7855727,0,0,0
1.78557278,0,1,0
1.78557286,0,0,0
1.78557294,0,1,0
1.78557302,0,0,0
1.7855731,0,1,0
1.7855732,0,0,0
1.78557334,0,1,0
1.78557344,0,0,0
1.78557352,0,1,0
1.78557362,0,0,0
1.7855737,0,1,0
1.78557386,0,0,0
1.78557402,0,1,0
1.78557418,0,0,0
1.78557436,0,1,0
1.78557452,0,0,0
1.7855746,0,1,0
1.7855747,0,0,0
1.78557478,0,1,0
1.78557486,0,0,0
1.78557502,0,1,0
1.78557518,0,0,0
1.78557528,0,1,0
1.78557536,0,0,0
1.78557552,0,1,0
1.7855756,0,0,0
1.78557568,0,1,0
1.78557578,0,0,0
1.78557586,0,1,0
1.78557594,0,0,0
1.78557602,0,1,0
1.7855761,0,0,0
1.7855762,0,1,0
1.78557634,0,0,0
1.78557652,0,1,0
1.78557668,0,0,0
1.78557686,0,1,0
1.78557694,0,0,0
1.78557702,0,1,0
1.78557712,0,0,0
1.7855772,0,1,0
1.78557736,0,0,0
1.78557744,0,1,0
1.78557752,0,0,0
1.78557768,0,1,0
1.78557778,0,0,0
1.78557786,0,1,0
1.78557794,0,0,0
1.78557802,0,1,0
1.78557818,0,0,0
1.78557836,0,1,0
1.78557844,0,0,0
1.78557852,0,1,0
1.78557868,0,0,0
1.78557884,0,1,0
1.78557902,0,0,0
1.78557912,0,1,0
1.7855792,0,0,0
1.78557928,0,1,0
1.78557936,0,0,0
1.7855795,0,1,0
1.78557962,0,0,0
1.78557968,0,1,0
1.78557978,0,0,0
1.78557986,0,1,0
1.78558,0,0,0
1.78558016,0,1,0
1.78558028,0,0,0
1.78558036,0,1,0
1.78558052,0,0,0
1.78558066,0,1,0
1.78558084,0,0,0
1.78558094,0,1,0
1.78558104,0,0,0
1.78558112,0,1,0
1.78558122,0,0,0
1.78558136,0,1,0
1.78558154,0,0,0
1.78558162,0,1,0
1.78558172,0,0,0
1.7855818,0,1,0
1.7855819,0,0,0
1.78558202,0,1,0
1.78558216,0,0,0
1.78558222,0,1,0
1.78558238,0,0,0
1.78558254,0,1,0
1.78558266,0,0,0
1.78558272,0,1,0
1.78558282,0,0,0
1.7855829,0,1,0
1.78558304,0,0,0
1.78558322,0,1,0
1.78558338,0,0,0
1.78558348,0,1,0
1.78558358,0,0,0
1.78558364,0,1,0
1.78558376,0,0,0
1.7855838,0,1,0
1.78558392,0,0,0
1.7855844,0,1,0
1.78558448,1,1,0
1.78558492,1,0,0
1.78558594,1,1,0
1.78558656,1,0,0
1.78558758,1,1,0
1.7855878,1,0,0
1.78558856,1,1,0
1.78558924,1,0,0
1.78558976,1,1,0
1.78559074,1,0,0
1.78559122,1,1,0
1.7855914,1,0,0
1.7855915,1,1,0
1.78559184,1,0,0
1.78559266,1,1,0
1.78559306,1,0,0
1.78559372,1,1,0
1.78559392,1,0,0
1.78559402,1,1,0
1.78559424,1,0,0
1.78559506,1,1,0
1.78559538,1,0,0
1.78559656,1,1,0
1.78559698,1,0,0
1.78559772,1,1,0
1.78559792,1,0,0
1.78559804,1,1,0
1.78559834,1,0,0
1.78559888,1,1,0
1.78559908,1,0,0
1.7855992,1,1,0
1.78559954,1,0,0
1.7855999,1,1,0
1.78560058,1,0,0
1.78560072,1,1,0
1.7856009,1,0,0
1.78560106,1,1,0
1.78560122,1,0,0
1.78560132,1,1,0
1.7856014,1,0,0
1.78560148,1,1,0
1.7856016,1,0,0
1.78560172,1,1,0
1.78560192,1,0,0
1.78560248,1,1,0
1.78560306,1,0,0
1.7856039,1,1,0
1.7856041,1,0,0
1.7856049,1,1,0
1.78560528,1,0,0
1.7856054,1,1,0
1.78560558,1,0,0
1.78560638,1,1,0
1.7856069,1,0,0
1.78560918,1,1,0
1.78560976,1,0,0
1.78561128,1,1,0
1.78561238,1,0,0
1.78561476,1,1,0
1.78561586,1,0,0
1.79152606,1,1,0
1.79152674,1,0,0
1.79152688,1,1,0
1.79152714,1,0,0
1.79152788,1,1,0
1.7915282,1,0,0
1.79152886,1,1,0
1.79152908,1,0,0
1.7915292,1,1,0
1.79152954,1,0,0
1.7915297,1,1,0
1.79153004,1,0,0
1.79153088,1,1,0
1.7915313,1,0,0
1.7915327,1,1,0
1.79153306,1,0,0
1.79153336,1,1,0
1.79153356,1,0,0
1.79153368,1,1,0
1.79153388,1,0,0
1.79153402,1,1,0
1.79153414,1,0,0
1.79153454,1,1,0
1.79153504,1,0,0
1.79153514,1,1,0
1.79153548,1,0,0
1.79153574,1,1,0
1.79153586,1,0,0
1.79153602,1,1,0
1.7915362,1,0,0
1.7915363,1,1,0
1.7915364,1,0,0
1.79153646,1,1,0
1.79153656,1,0,0
1.7915367,1,1,0
1.79153686,1,0,0
1.79153704,1,1,0
1.7915372,1,0,0
1.79153734,1,1,0
